text,language,label
在新发地之前，中国新发本土病例基本为零，新增病例基本都为输入病例，而且出现恶化趋势。及时暂时停止外国人入境，乃属不得已而为之，利国利民。目前北京新发地的疫情源头真正做科学溯源中。。。#北京新发地批发市场暂时休市##北京新增本土病例36例# ​​​​,chinese,False
【#意大利新增17例新冠肺炎病例#，#意大利出现首例新冠肺炎死亡病例#】当地时间21日，意大利的新型冠状病毒疫情恶化。意大利北部地区当日共新增17例新冠病毒肺炎感染病例，至少9座城市下令关闭学校酒吧等公共场所，为期一周。其中，一位威尼托大区确诊的78岁男性在帕多瓦死亡，为意大利境内首例新冠肺炎死亡病例。（韩硕）,chinese,True
【详情通报！#北京一新增输入病例曾在小区居家停留#】4月5日下午，第72场北京市新型冠状病毒肺炎疫情防控工作新闻发布会召开。北京市疾控中心副主任庞星火通报了昨日境外输入确诊病例情况。庞星火表示，4月4日，本市新增报告境外输入新冠肺炎病例1例。某女，无业。2019年9月前往英国伦敦探亲。2020年3月19日，与丈夫乘坐国航CA938航班从英国伦敦出发，20日到达北京首都机场。抵京后，夫妻经海关检疫，申报健康无异常，遂至集中医学观察点进行隔离观察。25日，隔离点动员隔离观察人员进行新冠病毒核酸检测，夫妻均未参加。30日晚，该女士出现咳嗽、咳痰、恶心、精神不振等症状，自行服药，在工作人员询问其健康状况时未报告。4月3日，夫妻解除隔离，由集中隔离点车辆转运至市内集散点，后由家人驾车接回小区，在小区保安处出示隔离证明、进行登记、测体温后回家。3日晚患者出现高热，达39℃，4日上午由家人驾车送至北京朝阳医院就诊，采集患者标本进行新型冠状病毒核酸检测，结果呈阳性，即由120救护车送至定点医院治疗。结合患者境外旅居史、肺部影像、血液检查等诊断依据，4日诊断为确诊病例，临床分型为重型病症。已对密切接触者采取相应管理措施。庞星火表示，患者在隔离观察期间出现症状，在工作人员询问时未报告，导致延误治疗，就诊时已发展为重型，进入重症监护室治疗。庞星火提示大家，在医学观察期间出现任何身体异常，均要及时如实报告健康状况，否则可能延误治疗时机，甚至增加传染他人的风险。（北京青年报）,chinese,True
【今天#七夕#， #十大表白必备BGM#，你最爱哪一首？】想要记录《和你在一起》时的美好时光，分开时《想见你想见你想见你》，脑海里《全部都是你》。抗疫护士与男友隔门告白，特战队员训练场浪漫求婚…全都是爱情幸福的模样。今天七夕，有没有一首歌唱出了你的爱情故事？一起感受↓  L人民日报的微博视频,chinese,True
【痛心！还有3个月退休，#合肥60岁民警抗疫期间殉职#】据@合肥警方 ，2020年2月16日凌晨，安徽合肥市看守所综合大队民警段玉华在办公室突发疾病，以身殉职。段玉华，男，1960年5月出生，山东省阳谷县人，从警39年。疫情防控期间，全市公安监管场所全面执行封闭式管理三班制勤务模式。段玉华仅有3个月即将退休，仍主动请战参加值班备勤，牺牲前已在监所抗疫一线连续工作十余日。,chinese,True
#湖北以外新增病例10连降#！愿抗疫早日胜利！ ​​​​,chinese,True
【“粤”来越好！#2484位广东援鄂医务人员全名单#】今天，转发这份名单，致敬逆行者↓↓#每个名字都闪闪发亮# ​​​​,chinese,True
【#海南48岁民警牺牲战疫一线#】3月15日，海南三亚南山派出所民警石关云突发疾病，晕倒在防疫一线。17日8时25分，经抢救无效，石关云的生命永远定格在了48岁的这个春天。作为所在派出所在岗时间最长民警，大家都称他“石哥”、“石叔”。三周前他父亲去世，他知道派出所任务重，安葬好老人后马上回到岗位。一路走好！O网页链接,chinese,True
#北京健康宝崩了#希望能尽快修好今天还能到公司了吗加油健康宝！这是要给我放假了吗？#每日话北京# L心慌的尊者的微博视频 ​​​​,chinese,False
【#世卫总干事回应特朗普指责#：不要将疫情政治化】当地时间4月8日，针对特朗普对世卫组织的批评和威胁停缴会费，世卫总干事谭德塞回应，不要将病毒政治化，如果你愿意看到更多生命逝去，就选择这样做；疫情不是政治博弈的工具，将疫情政治化无异于火中取栗。（张朋辉）#世卫组织总干事喊话特朗普#L海客新闻的秒拍视频,chinese,True
【#美国新冠病毒感染病例超过128万#】据美国约翰斯·霍普金斯大学疫情实时监测系统统计，截至美东时间5月8日下午5时32分，美国已有新冠病毒感染病例1281246例，其中包括死亡病例76901例。美国新增病例为28335例，新增死亡病例为1454例。8日，#特朗普称新冠最终可致95000美国人死亡#。（郑琪） ​​​​,chinese,True
【最新：#全球新冠肺炎超880万#】截至北京时间6月21日16时，新冠肺炎影响215个国家和地区，全球累计确诊8809357例，累计死亡464707例。其中，#美国新冠肺炎确诊超225万#。转发关注新冠肺炎疫情全球走势↓↓ ​​​​,chinese,True
【国家卫健委：#新型肺炎病毒存在变异可能#】专家研判认为，病例主要与武汉相关，已经出现了人传人和医务人员感染，存在一定范围的社区传播。疫情传播途径以呼吸道传播为主，病毒存在变异的可能，疫情存在着进一步扩散的风险。当前，正值春运，人员流动性激增，客观上加大了疫情传播的风险和防控的难度，绝不能掉以轻心，要高度警惕。 L人民日报的微博视频,chinese,True
【人民微评：敢医敢言钟南山】#钟南山呼吁公众继续保持距离#，言辞恳切，娓娓道来，深入浅出，入耳入心。这不是钟南山院士第一次提醒，别当耳旁风，最好的尊重是听从。“请离我远点”，是一种善意；“我离你远点”，是一种责任。非常时期，就该适当保持距离。距离产生美，也产生安全感。L世界卫生组织的微博视频,chinese,True
【人民直播：#湖北疫情防控工作发布会#】目前，随州市新冠肺炎疫情防控工作情况怎样？江西省对口援助工作进展如何？3月2日下午四点，湖北省新型冠状病毒肺炎疫情防控工作指挥部召开第37场新闻发布会，介绍情况并回答记者提问。@人民日报 正在直播↓关注！ L人民日报的微博视频 . ​​​​,chinese,True
【最新：#全球新冠肺炎感染人数超220万例#】截至北京时间4月18日15时，211个国家和地区累计确诊2205733例，“钻石公主”号游轮712例，#全球累计死亡超15万例#。转发关注#新冠肺炎疫情全球走势#↓↓ ​​​​,chinese,True
【#美国副总统彭斯新闻秘书确诊#】美国总统特朗普8日证实，副总统彭斯的新闻秘书凯蒂·米勒确诊感染新冠病毒。特朗普当天在白宫会见国会共和党议员时说，米勒在很长一段时间里检测结果都很好，但8日检测结果突然呈阳性。特朗普说，他与米勒没有接触，但彭斯与米勒有接触。（郑琪）L海客新闻的秒拍视频 ​​​​,chinese,True
绵阳市学校开学时间：高三，初三，3月2日开学，高一，高二，初一，初二，3月9日开学，小学4一6年级，3月16日开学，幼儿园，小学1一3年级，大学，职校继续延时，直至疫情消除。绵阳市政府会议精神，3月16日居民出行正常化，17日公交正常化，18日逐步企业生产和市场经营正常化，22日重点场所正常化，25日机场、高速、动车、国道正常化。 2遂宁,chinese,False
【过去一个月，北京经历了什么？#90秒回顾北京战疫时间线#】从6月11日至今，北京再战“疫”一个月。这是北京速度，用不到一个月的时间，遏制住疫情蔓延势头。这也是中国防“疫”的决心和能力，因为战胜过强大的风暴，每个人心中都有坚硬的“铠甲”。回顾北京再战疫一个月↓↓加油，防控不松劲！  L人民日报的微博视频,chinese,True
【#北京累计11例境外输入病例#：意大利8例伊朗3例】3月7日下午，北京召开的第四十三场疫情防控工作新闻发布会表示，截至目前，北京市共有境外输入的新冠肺炎病例11例，11例当中包括来自意大利的境外输入的有8例，来自伊朗的境外输入的病例有3例。目前北京这11例确诊的境外输入性病例均已收治在定点的医疗机构，医疗服务也正在开展。（央视）,chinese,True
【#湖北新增1例无症状感染转确诊#，#湖北新增无症状感染者16例#】据湖北卫健委通报：2020年5月18日0—24时，全省新增新冠肺炎确诊病例1例（武汉市无症状感染者转确诊），无境外输入病例。全省新增无症状感染者16例，转确诊1例，解除隔离67例，尚在医学观察的无症状感染者285例。截至2020年5月18日24时，全省现有确诊病例7例（均为武汉市），其中重症1例、危重症1例，现有疑似病例0例。,chinese,True
O次新股王牌大游资昨天晚上，卫生部新闻局发布中国疫情再次暴发可能性很大。外国人大量从陆地拥入。   航空口岸管住了，陆地口岸大批涌进，深圳、珠海口岸大批人流入关。广西昨天一天从陆地口岸入境10多万，好多华人改道从越南和缅甸入境。东南亚检测能力落后，大部分都根本不检测，死了都不知道，爆发风险非常大。一旦失控，大量难民会通过陆路拥入中国境内，广东、广西、云南首当其冲，形势非常严峻。   唯一的办法，管好自己，不要掉以轻心，出门戴口罩，回家勤洗手，因你弄不清谁是好人，谁是带病毒者？,chinese,False
【#世卫组织称新冠疫苗可能于年底前研发成功#】当地时间6月18日，世卫组织首席科学家苏米娅·斯瓦米纳坦表示，至少有200个新冠疫苗正在研发，约10个疫苗已进入人体试验阶段，其中的三个很快将进入三期临床试验，包括来自中国的疫苗。中国有几个候选疫苗，临床一期和二期试验结果显示出希望。今年年底前，可能会出现一到两个成功的候选疫苗。希望到2021年，可以生产出20亿剂疫苗。幸运的是，新冠病毒的变异似乎比流感病毒要少得多，而且导致疾病严重性和免疫反应等关键部分，尚未显示出变异。O世卫组织：新冠疫苗可能于年底前研发成功,chinese,True
【#上海新增2例境外输入#】据@上海发布 ，6月23日0—24时，通过口岸联防联控机制，报告2例境外输入性新冠肺炎确诊病例。#上海通报2例境外输入详情#病例1为中国籍，在英国留学，6月18日自英国出发，经斯里兰卡转机后于6月19日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。病例2为印度籍，在印度生活，6月20日自印度出发，当日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。2例境外输入性确诊病例已转至定点医疗机构救治，已追踪同航班的密切接触者61人，均已落实集中隔离观察。,chinese,True
【#北京一新增输入病例曾在小区居家停留#】据北京市疾病预防控制中心，4月4日0时至24时，北京市新增报告1例境外输入新冠肺炎确诊病例，来自英国，有市内小区短暂居家停留（不足24小时），涉及的小区是：朝阳区团结湖街道团结湖公寓。再次提醒：境外华人华侨和留学生，境外生活或旅行要时刻做好个人防护，归国后进行14天的隔离医学观察。O【北京疾控提醒您】4月4日新增报告1例境外输...,chinese,True
【#人民直播#：#湖北介绍疫情防控工作#】29日下午四点，湖北省新型冠状病毒肺炎疫情防控工作指挥部召开第59场新闻发布会，介绍全省疫情防控和复工复产相关生态环境保护工作情况，并回答记者提问。@人民日报 正在直播↓一起关注！ L人民日报的微博视频 . ​​​​,chinese,True
【#民警高温天执勤晒出口罩脸#】近日，北京连续高温，街头执勤的民警晒出“口罩脸”。网友：依然很帅！谢谢你们高温下的坚守，辛苦了！L平安北京的微博视频 ​​​​,chinese,True
大家看看，石正丽又出妖蛾子了！以前她一口咬定新冠病毒来自她的菊头蝠，挑起美国的“伯曼律师团队”状告中国，要向中国索要10亿美元经济损失赔偿，理由是中国隐瞒新冠病毒肺炎疫情，导致漫延美国！多么荒唐的诉状！而今，石正丽又说蚊子也是新冠病毒宿主，含有新冠病毒的蚊子也会直接传染人，从而漫延开去，引发疫情恐慌！石正丽，你的蝙蝠新冠病毒到底有多少宿主呀？！石正丽你到底要干嘛？！石正丽跟美国一起研究蝙蝠新冠病毒这么多年，到底为了什么？！为了瑞德西韦？还是让美国敲诈中国？！『石正丽凌晨发出警告：对疫情不必抱有太大乐观，蚊虫或成第三宿主』O石正丽凌晨发出警告：对疫情不必抱有太大乐观...,chinese,False
美国的10艘医疗军舰已经开进纽约港，每艘船上有1000张病床，上面拥有所有的医疗抢救设施，每艘船相当于一个雷神山医院。—— 没想到第三次世界大战就这样开始了，是人类对病毒的战争。 L恩威特监控专家的微博视频 ​​​​,chinese,False
【#中学生写1.5万个加油拼出钟南山#】昨天下午，武汉市第四十九中学“空中德育课堂”上，高二学生涂宇恒展示了一幅特别的画，他4天写下1.5万个“武汉加油”“中国加油”，拼出钟南山头像。L长江日报的微博视频 ​​​​,chinese,True
【千里为邻，战疫必胜！#湖北捐助黑龙江首批医用物资#启程赴绥芬河】15日11：06，湖北向黑龙江捐助的第一批医用物资从武汉天河国际机场启程，飞往黑龙江省绥芬河市。这批物资包括医用防护服5万套、N95口罩10万只、医用外科口罩100万只、一次性医用口罩200万只、移动DR1台、正压呼吸器50套及配件2500套、空气消毒机300套、有创呼吸机5套、心电监护仪100台、注射泵121台、输液泵63台。据介绍，自1月27日起，黑龙江省共派出8批共计1554名医护工作者援助武汉市和孝感市，黑龙江省委省政府还紧急调集3000吨大米等物资，有力保障了湖北疫情防控物资需求。（王翔宇 李伟 张小舟）,chinese,True
【#31省区市新增4例新冠肺炎#：#四川新增3例境外输入#】6月7日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例4例，均为境外输入病例（四川3例，上海1例）；无新增死亡病例；新增疑似病例1例，为境外输入病例（在上海）。　　当日新增治愈出院病例9例，解除医学观察的密切接触者479人，重症病例与前一日持平。　　境外输入现有确诊病例63例（无重症病例），现有疑似病例4例。累计确诊病例1780例，累计治愈出院病例1717例，无死亡病例。　　截至6月7日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例65例（无重症病例），累计治愈出院病例78341例，累计死亡病例4634例，累计报告确诊病例83040例，现有疑似病例4例。累计追踪到密切接触者747066人，尚在医学观察的密切接触者3232人。　　31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者2例（均为境外输入）；当日无转为确诊病例；当日解除医学观察37例（境外输入1例）；尚在医学观察无症状感染者201例（境外输入44例）。　　累计收到港澳台地区通报确诊病例1594例。其中，香港特别行政区1106例（出院1049例，死亡4例），澳门特别行政区45例（出院45例），台湾地区443例（出院430例，死亡7例）。,chinese,True
【疫情期间孩子怎么吃？#青少年营养健康指导20个要点#】13日，国家卫健委发布通知，对新冠肺炎疫情期间儿童青少年营养健康提出指导建议：①#建议青少年少吃辣条薯片等#高盐、高糖、高油零食；②每天吃半斤左右的新鲜水果；③喝300克牛奶或吃相当量的奶制品。④饮水少量多次，不能用饮料代替水。更多↓ ​​​​,chinese,True
【#元宵节宅着就是抗疫#】一则来自朋友圈的提示：元宵节继续在家宅着，#元宵节别让病毒笑话#，“躲得过初一躲不过十五”，一起加油，战胜病毒！（图自网友） ​​​​,chinese,True
#关注新型肺炎# 【复工仍需自我保护】据不完全统计，复工后发生的聚集性疫情12起共15人确诊，18人传染，514人以上被隔离 。包含内蒙古赤峰一发电厂、山西一发电厂。#如果再不复工# 就有人出现心理疾病，还有更多人发生财务危机，更多公司面临破产的可能！然而要因复工被人传染病毒，那就有些得不偿失，无论怎样生命健康才是最重要的！,chinese,False
【#解放军向12国军队援助防疫物资#】5月12-13日，应相关国家军队请求，经中央军委批准，中国人民解放军派空军飞机分别向印度尼西亚、菲律宾、马来西亚、文莱、泰国、巴基斯坦、尼泊尔、阿富汗、斯里兰卡、乌兹别克斯坦、吉尔吉斯斯坦、塔吉克斯坦等12国军队提供防护服、医用口罩、额温枪等防疫物资。O中国人民解放军向12国军队提供防疫物资援助,chinese,True
【“you滴答滴答me，I哗啦哗啦you！”#全球战疫中国式投桃报李#】从日本“山川异域，风月同天”的祝福，到巴基斯坦拿出全国医院库存口罩给中国…新冠疫情发生后，许多国家和国际组织的援助让我们感动。全球战疫的艰难时刻，中国做好自身防控的同时，也向世界伸出援手。网友：投我以木桃，报之以琼瑶！ ​​​​,chinese,True
【#法国新增1404例新冠肺炎#，#法国确诊新冠肺炎升至9134例#】3月17日法国卫生部宣布，法国新冠肺炎患者较昨日新增1404例，累计确诊共 9134例，其中重症931例，死亡264例，治愈1000例。法国卫生部称血库库存不足15天，呼吁民众献血。法国外交部长对法媒表示，中国向法国捐赠100万口罩等防护物资，充分展现两国团结。（葛文博）,chinese,True
#新疆抗疫# 新疆和田疫情防控升级，从今天开始全部封闭。 L每日热门短视频的微博视频 ​​​​,chinese,False
【看！这是#专属武汉的阳台书画展#】防疫期间，许多宅在家的武汉市民和艺术工作者，用手中的纸笔，以特别的方式向战疫一线的医务工作者、社区工作者、志愿者、下沉党员干部及公安民警“致敬”。在自家的阳台上，展览起一幅幅动人的战疫之作。#武汉又要见面了#，加油！O阳台上的书画战疫 ​​​​,chinese,True
#我国援日本物资竟被美军机运到美国# 【强盗本质暴露无遗：我援日本物资竟被美军“错运”到美国】紧缺试剂盒，要不回来了！俄卫星通讯社报道称，日本调运中国捐赠的2000个检测试剂盒，使用驻日美军的运输机。结果到达目的地之后，才发现这批检测试剂盒已经被运到美国本土。美空军官员却做出如此解释，称 “由于失误”，导致这批物资被“错运”到美国本土。更加令人无语和愤怒的是，当日方要求美国归还这批检测试剂盒的时候，美国共和党议员竟然厚颜无耻的声称“检测试剂盒已经用完了，现在讨论这个问题毫无意义”。偷的东西吃完了，如果你有，可以再偷！好东西，还是自己运吧。,chinese,False
天津一哥们，出门前身上喷上了消毒液，上车后抽烟点火🔥 砰的一声人没了。没有生活常识比得肺炎死的还快！消毒液，香水等化学用品在封闭空间里，一见明火就会爆炸💥 血的教训。告诉大家，亲人，朋友切记！切记！ 2介休市 ​​​​,chinese,False
【#31省区市新增新冠肺炎11例#，#北京新增6例本土病例#】6月12日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例11例，其中境外输入病例5例（天津1例，上海1例，广东1例，海南1例，四川1例），本土病例6例，均在北京；无新增死亡病例；无新增疑似病例。　　当日新增治愈出院病例2例，解除医学观察的密切接触者635人，无重症病例。　　境外输入现有确诊病例66例（无重症病例），现有疑似病例1例。累计确诊病例1808例，累计治愈出院病例1742例，无死亡病例。　　截至6月12日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例74例（无重症病例），累计治愈出院病例78367例，累计死亡病例4634例，累计报告确诊病例83075例，现有疑似病例1例。累计追踪到密切接触者751383人，尚在医学观察的密切接触者3197人。　　31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者7例（境外输入5例）；当日无转为确诊病例；当日解除医学观察13例（境外输入2例）；尚在医学观察无症状感染者98例（境外输入48例）。　　累计收到港澳台地区通报确诊病例1596例。其中，香港特别行政区1108例（出院1060例，死亡4例），澳门特别行政区45例（出院45例），台湾地区443例（出院431例，死亡7例）。,chinese,True
【#3月以来我国已出口38.6亿只口罩#】海关总署综合业务司司长金海介绍，从3月1日到4月4日，全国共验放出口主要疫情防控物资价值102亿元，主要包括口罩约38.6亿只，价值77.2亿元；防护服3752万件，价值9.1亿元；红外测温仪241万件，价值3.31亿元；呼吸机1.6万台，价值3.1亿元；新型冠状病毒检测试剂284万盒；护目镜841万副。 L人民日报的微博视频,chinese,True
【#广东通报境内新增2例确诊情况#】4月17日0-24时，广东无新增境外输入确诊病例。累计报告境外输入确诊病例190例。#广东新增境内确诊病例2例#，分别为深圳报告1例，为湖北输入病例；中山报告1例，为境外输入关联病例。截至4月17日24时，全省累计报告新冠肺炎确诊病例1579例，累计出院1482例，累计死亡8例。新增出院7例。在院的89例（其中境外输入病例56例）中，轻型17例，普通型68例，重型3例，危重型1例。新增无症状感染者14例，分别为广州报告10例，佛山、东莞各报告2例，均为境外输入关联。,chinese,True
【#人民直播#：#疫情之下的爱情故事#】因疫情从“准新娘”变身“抗疫战士”的襄阳护士、共同奋战在抗疫一线的“逆行”伉俪……坚贞的爱情让这场战“疫”有了更多的力量。跟随黄渤、袁姗姗等电影人，一同聆听他们的动人故事↓↓ L人民日报的微博视频 . ​​​​,chinese,True
【#战疫期间的9封信#，还没看完就泪奔……】“哥们，挺住，我把外公还有妈妈都借给你了！”这是一位医生的女儿写给患者的信；“现在换你守护这个家，妈妈要去守护自己的阵地了”，这是一位即将进隔离区的母亲写给儿子的信……纸短情长，这是#让人泪目的9封战疫信#↓↓ ​​​​,chinese,True
【#首批医疗队员撤离时的动人瞬间#】3月17日，首批援鄂医务人员踏上归程。你说，这次来，没吃上热干面，没看到武大的樱花，也没时间一睹武汉长江大桥的风采，有点遗憾。但因为你们的守护，我们才终于要迎来阴霾散去的春天。待战疫胜利，还会再见！转发说声，#谢谢你们为我们拼过命#！ ​​​​,chinese,True
#香港连续四天本地新增病例破百#【#香港新增确诊133例# 其中126例为本地感染】香港特区政府卫生署7月25日通报，截至凌晨零时，全港新增133例新冠肺炎确诊病例，创单日最多纪录，其中126例为本地感染，是连续第四日本地新增病例破百。香港累计确诊病例达2506例。    卫生署卫生防护中心传染病处主任张竹君表示，今日新增的本地病例中，部分患者是之前确诊者的同住家人、或与之前确诊的群组相关，涉及多间餐厅、安老院及街市等场所；另有55人暂时未能找到确切的传播源头，包括多名的士司机和1名留宿于香港大学宿舍的学生。    7例输入性病例中，3名外籍佣工由菲律宾抵港，另有2名海员和2名货机机师由印度抵港。    据医院管理局数字显示，截至25日中午，共有1454名新冠肺炎确诊患者康复出院，另有18人死亡，其余确诊患者仍在14间公立医院接受隔离治疗，其中37人为危重症。    病床供应方面，医管局辖下公立医院目前开放1207张负压病床和649间负压病房，使用率分别为78.9%及82.6%。    医管局同日宣布扩大“实验室监察计划”，由本月27日起，将于全港22间政府普通科门诊诊所外，向感染风险较高、或有轻微不适的市民免费派发深喉唾液样本收集包；每间诊所每日派发110个样本收集包，市民须于3天内交回样本，若检测呈阳性会收到通知安排入院进行隔离治疗。（人民日报记者陈然）,chinese,True
#北京近13日新增256例#【#北京6月11日以来累计确诊256例#】6月11日以来，北京累计报告本地确诊病例256例。共同战疫，北京加油！ ​​​​,chinese,True
【正在直播：#湖北疫情防控工作发布会#】5月15日16时，湖北省新冠肺炎疫情防控工作指挥部召开第95场新闻发布会，介绍湖北省优化营商环境激发市场活力相关政策措施，并回答记者提问。@人民日报 正在直播↓ L人民日报的微博视频 . ​​​​,chinese,True
【#女儿写给战疫一线爸爸的信#：你们是最美的逆行者，你们才是闪闪发光的明星】除夕夜赶赴武汉战“疫”一线的军队支援湖北医疗队队员刘远桥，收到了女儿7日写的一封信。“你去武汉支援已经14天了，我十分想念你，也十分担心你，你在那边忙吗？希望爸爸做好防护，早日打赢这场战争，早日回家。爸爸加油！武汉加油！”@军报记者,chinese,True
【#你好，明天#】针对一些国外政客毫无依据地指责中国瞒报疫情，钟南山院士霸气回复：不需要跟他们解释，看事实！疫情发生以来，中国向世界展现了公开、透明、负责任态度，岂是少数人否认得了的？成效来之不易，背后是最全面最严格最彻底的防控举措，是举全国之力、团结一心。事实胜于雄辩，公道自在人心！  L人民日报的微博视频,chinese,True
【#北京确诊外卖员担心连累大家#】北京确诊的外卖员孔先生接受采访时表示，自己目前压力很大，很担心因自己而影响食客与商家的健康，但听到被隔离的顾客对他说“早日康复”时很感动。据报道，孔先生是平台5星优秀骑手，早7点-晚9点送餐，每天骑电动车接妻子回家。#北京确诊骑手收到暖心祝福# L北京卫视生命缘的微博视频,chinese,True
【中国答卷！#3.7万字重磅白皮书发布#】在抗击新冠肺炎疫情这场大考中，中国交出怎样的答卷？关于全球疫情防控，中国提出哪些主张？这份3.7万字的《抗击新冠肺炎疫情的中国行动》白皮书，是真实记录中国抗疫艰辛历程的重要文献，其中有不少精彩段落，值得一读。一文速览↓ °中国答卷！3.7万字重磅白皮书发布 ​​​​,chinese,True
【三大运营商：#重点疫情地区话费减免暂缓停机#，保障通信服务】目前，三大运营商都在抗疫期间推出一系列措施保障客户的通信服务。中国电信已累计开通各类手机、固话、宽带、IPTV等相应免缓停机服务7.68亿户，为各省赴湖北医疗人员在湖北期间的通信费用提供减免服务。中国联通已对重点疫情地区19个省2.5亿用户实施暂缓停机，并对赴湖北医护人员中的联通用户每人赠送520元话费。中国移动为全国1381万客户、1.48万所学校免费提供线上课程、免费直播能力，为参与疫情防控的8600余名支援湖北一线医护人员提供通信费减免服务，为全国疫情防控指挥、医护人员等90余万人提供免停机服务。（中国之声）,chinese,True
【#美国新冠感染病例超过150万#，#美国新冠死亡病例数超过9万#】据美国约翰斯·霍普金斯大学疫情实时监测系统显示，截至美东时间5月18日下午5时32分，美国已有新冠病毒感染病例1504386例，其中包括死亡病例90194例。目前，疫情最为严重的纽约州有感染病例351371例，其中包括死亡病例28339例。此外，新泽西州、伊利诺伊州、马萨诸塞州、加利福尼亚州、宾夕法尼亚州、密歇根州等也出现了超过5万名感染病例。（郑琪）,chinese,True
【#香港新增新冠肺炎确诊113例#，为疫情以来单日新高】香港特区政府卫生署卫生防护中心传染病处主任张竹君：截至今天凌晨零时，香港新增113例新冠肺炎确诊病例，包括105例本地确诊病例和8例输入性病例，为疫情以来单日新高。有42例本地确诊病例与之前的病例相关，有63例源头不明。累计确诊病例增加至2132例。O香港新增113例确诊病例，创疫情以来单日新高,chinese,True
【#你好，明天#】又逢端午，今年人们互致问候的一声安康，因为疫情意义格外不同。端午自古有驱邪避疫的习俗，这一天插艾草、佩香囊寓意消瘟毒、除秽气，祈求健康平安。共抗疫情，勤洗手、用公筷，就是对他人的关爱；戴口罩、不扎堆，就是对防疫的支持。让我们再道一声安康，送你健康是福的美好祝愿。 ​​​​,chinese,True
美国总统，唐纳德 特朗普演讲中险些晕倒，确诊为冠状病毒正在医院接受治疗，总统职务由副总统彭斯接替。美国全国上下一片恐慌。许多持有中国签证的美国人正在争抢前往中国的航班，飞机票是平时的十倍。 O网页链接 ​​​​,chinese,False
【#武汉大学书记说武汉是安全的#】今天下午，武汉大学党委书记韩进在线上推介武汉高校时谈及新冠疫情，他说，4月8日武汉解封100多天以来，武汉是非常安全的地方。不管是武汉市的防疫工作，还是学校的防疫工作，准备是充足的。从防疫的角度说，在武汉的生活是最安全的。#武大华科书记喊你来武汉上大学# L人民日报的微博视频,chinese,True
近期全国陆续复工，据不完全统计，复工后发生的聚集性疫情12起共15人确诊，18人传染，514人以上被隔离 。包含内蒙古赤峰一发电厂、山西一发电厂。详情如下：@吴国阜律师 @李扭传 @陈洲律师 2杭州·彭埠 ​​​​,chinese,False
【#世界卫生组织命名新冠状病毒#】全球研究与创新论坛2月11在日内瓦开幕。世卫组织总干事谭德塞在记者会上宣布，世界卫生组织将新冠状病毒疾病命名为“COVID-19”。#COVID-19#（人民日报记者张朋辉） ​​​​,chinese,True
【#上海4例境外输入追踪密切接触者113人#】#上海公布4例境外输入详情#，6月4日0—24时，报告4例境外输入性新冠肺炎确诊病例。病例1为中国籍，在美国留学，6月1日自美国出发，经埃塞俄比亚转机后于6月2日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。病例2、病例3为巴基斯坦籍，在巴基斯坦生活，6月2日自巴基斯坦出发，当日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。病例4为中国籍，在墨西哥工作，5月23日自墨西哥出发，经日本转机后于5月24日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。4例境外输入性确诊病例已转至定点医疗机构救治，已追踪同航班的密切接触者113人，均已落实集中隔离观察。#上海新增境外输入4例#,chinese,True
美帝出动十艘医療船，180座战地医院，应付疫情爆發。 ​​​​,chinese,False
【辛苦了！#隔离点医护人员的日常#，有时凌晨四点还在倒垃圾】这两天，在西安市雁塔区新冠肺炎观察隔离点，来自长安大学校医院3名年轻的护士王艳妮、杨兰、李美娟一直在忙碌。设立隔离点后，她们主动申请到抗疫一线，负责接收隔离人员、安排入住，每天三次测体温、送餐，对每个楼层的垃圾进行打包、消杀、称重、运送.....每天工作十几个小时，轮班倒，很多时候要加班到凌晨三四点。L陕视新闻的微博视频,chinese,True
【雷神山医院院长：#雷神山目前的使命已经完成#】4月14日上午，#雷神山最后一批患者转院#。武汉中南医院院长、雷神山医院院长王行环介绍，转院的四位患者新冠肺炎已经治愈，剩下一些基础病。雷神山目前的使命已经完成。这是全国9个省市286家医院的3000多名医务人员一起努力的效果。（人民日报记者张意轩、胡润新） L人民日报的微博视频,chinese,True
